MDK,SORL1
MDK,SDC3
MDK,SDC4
MDK,ITGA6
MDK,SDC1
MDK,ALK
MDK,ITGB1
MDK,LRP1
MDK,ITGA4
MDK,LRP2
MDK,PTPRZ1
MDK,GPC2
MDK,TSPAN1
TF,TFR2
TF,HFE
TF,LRP2
TF,ADRB2
TF,LDLR
TF,TFRC
ARTN,RET
ARTN,GFRA3
ARTN,GFRA2
ARTN,GFRA1
GCG,DPP4
GCG,ADRB2
GCG,ADRB3
GCG,TSHR
GCG,GPR84
GCG,PTH1R
GCG,RAMP2
GCG,ADCYAP1R1
GCG,GPR20
GCG,RAMP3
GCG,VIPR1
GCG,GLP1R
GCG,GCGR
GCG,GLP2R
ADIPOQ,CNR2
ADIPOQ,ADIPOR1
ADIPOQ,ADIPOR2
ADIPOQ,GPR42
PTPN6,CD300LF
PTPN6,CLEC12A
PTPN6,FCRL4
APLN,APLNR
APLN,GRM7
APLN,MTNR1A
APLN,ADRA2A
NLGN1,NRXN3
NLGN1,NRXN1
NLGN1,NRXN2
CLEC2A,KLRF2
C4A,C5AR2
C4A,C3AR1
C4A,CR1
NTF3,NTRK1
NTF3,NTRK2
NTF3,NGFR
NTF3,NTRK3
RLN3,RXFP3
RLN3,RXFP4
RLN3,RXFP2
RLN3,RXFP1
RLN3,ADRA2A
RLN3,MTNR1A
RLN3,GRM7
RLN3,VIPR1
RLN3,RAMP3
RLN3,ADCYAP1R1
RLN3,RAMP2
RLN3,PTH1R
RLN3,GPR84
RLN3,TSHR
RLN3,ADRB3
RLN3,GPR20
RLN3,ADRB2
TNF,NOTCH1
TNF,TNFRSF1B
TNF,TNFRSF1A
TNF,FLT4
TNF,TRAF2
TNF,RIPK1
TNF,TNFRSF21
TNF,TRADD
TNF,FAS
TNF,PTPRS
TNF,FFAR2
TNF,VSIR
TNF,TRPM2
TNF,ICOS
TNF,CELSR2
CCN1,TLR4
CCN1,TLR2
CCN1,ITGA5
CCN1,ITGAM
CCN1,ITGB3
CCN1,CAV1
CCN1,ITGAV
CCN1,ITGB2
CCN1,ITGB5
HLA-B,LILRA1
HLA-B,CANX
HLA-B,LILRB1
HLA-B,KIR3DL2
HLA-B,CD3D
HLA-B,KIR2DL3
HLA-B,KLRD1
HLA-B,LILRB2
HLA-B,CD3G
HLA-B,KIR3DL1
FGF16,FGFR4
FGF16,FGFR2
FGF16,FGFR3
FGF16,FGFR1
LAMA2,ITGB1
LAMA2,ITGA7
LAMA2,ITGA6
LAMA2,ITGA2
LAMA2,ITGA1
LAMA2,ITGA3
LAMA2,RPSA
LAMA2,ITGB4
CCL24,CCR3
CCL24,ACKR2
CCL24,CCR2
HRAS,SDC2
HRAS,CAV1
HRAS,TLR2
HRAS,GRIN2D
HRAS,INSR
HRAS,AGTR1
HRAS,TLR9
GDNF,EDNRB
GDNF,GFRA1
GDNF,GFRA2
GDNF,GFRA3
GDNF,RET
HLA-G,KIR3DL1
HLA-G,LILRB2
HLA-G,CD4
HLA-G,KLRD1
HLA-G,KLRC1
HLA-G,KIR2DL4
HLA-G,LILRB1
EFNA4,EPHA8
EFNA4,EPHA2
EFNA4,EPHA7
EFNA4,EPHA1
EFNA4,EPHA5
EFNA4,EPHA10
EFNA4,EPHA3
EFNA4,EPHA4
EFNA4,EPHA6
ICAM2,ITGB2
ICAM2,ITGAL
ICAM2,ITGAM
FSHB,PTH1R
FSHB,ADCYAP1R1
FSHB,RAMP2
FSHB,RAMP3
FSHB,VIPR1
FSHB,GPR20
FSHB,ADRB2
FSHB,ADRB3
FSHB,TSHR
FSHB,GPR84
FSHB,FSHR
RARRES2,GPR1
RARRES2,CCRL2
RARRES2,CMKLR1
LRPAP1,LRP2
LRPAP1,LRP1
LRPAP1,SORT1
LRPAP1,SORL1
LRPAP1,LDLR
LRPAP1,LRP8
LRPAP1,VLDLR
C1QTNF5,MFRP
HSPA8,LDLR
HSPA8,LRP2
HSPA8,ADRB2
CALCB,GPR20
CALCB,ADRB2
CALCB,ADRB3
CALCB,GPR84
CALCB,TSHR
CALCB,VIPR1
CALCB,RAMP3
CALCB,ADCYAP1R1
CALCB,RAMP2
CALCB,PTH1R
CALCB,CALCR
CALCB,RAMP1
CALCB,CALCRL
ADM,CALCRL
ADM,GPR182
ADM,RAMP1
ADM,CALCR
ADM,PTH1R
ADM,RAMP2
ADM,ADCYAP1R1
ADM,RAMP3
ADM,VIPR1
ADM,TSHR
ADM,GPR84
ADM,ADRB3
ADM,GPR20
ADM,ADRB2
PTHLH,ADRB2
PTHLH,GPR20
PTHLH,ADRB3
PTHLH,GPR84
PTHLH,TSHR
PTHLH,VIPR1
PTHLH,RAMP3
PTHLH,ADCYAP1R1
PTHLH,RAMP2
PTHLH,PTH1R
PTHLH,PTH2R
ADCYAP1,SCTR
ADCYAP1,PTH1R
ADCYAP1,RAMP2
ADCYAP1,ADCYAP1R1
ADCYAP1,RAMP3
ADCYAP1,VIPR1
ADCYAP1,TSHR
ADCYAP1,GPR84
ADCYAP1,VIPR2
ADCYAP1,ADRB3
ADCYAP1,GPR20
ADCYAP1,ADRB2
ADCYAP1,DPP4
CGA,LHCGR
CGA,ADRB2
CGA,GPR20
CGA,ADRB3
CGA,GPR84
CGA,TSHR
CGA,VIPR1
CGA,RAMP3
CGA,ADCYAP1R1
CGA,RAMP2
CGA,PTH1R
CGA,FSHR
S100A10,CFTR
S100A10,TRPV6
SHANK2,CFTR
LGALS8,ITGA3
RELN,ITGA3
RELN,ITGB1
RELN,VLDLR
RELN,LRP8
LAMB2,ITGB1
LAMB2,ITGA3
LAMB2,RPSA
LAMB2,ITGB4
ADAM9,ITGA3
ADAM9,ITGB1
ADAM9,ITGB5
ADAM9,ITGAV
ADAM9,ITGA6
S100A4,CCR5
S100A4,ERBB2
S100A4,EGFR
S100A4,PGLYRP1
CPAMD8,SCTR
TNFSF13B,CD40
TNFSF13B,TNFRSF17
TNFSF13B,TNFRSF13C
TNFSF13B,TFRC
TNFSF13B,TNFRSF13B
CALML3,KCNQ1
LTA,LTBR
LTA,RIPK1
LTA,TNFRSF14
LTA,TNFRSF1A
LTA,TNFRSF1B
LTB,TNFRSF1A
LTB,LTBR
LTB,CD40
NTF4,BEX3
NTF4,NTRK1
NTF4,NGFR
NTF4,NTRK2
BDNF,NTRK2
BDNF,NGFR
BDNF,DRD4
BDNF,BEX3
BDNF,SORT1
CD99,CD81
CD99,PILRA
FGF1,TGFBR3
FGF1,FGFRL1
FGF1,EGFR
FGF1,NRP1
FGF1,FGFR2
FGF1,FGFR4
FGF1,FGFR1
FGF1,FGFR3
FGF1,CD44
FAM3C,GLRA2
FAM3C,LAMP1
MLN,MLNR
RIMS1,SLC17A7
RIMS1,CACNA1C
RIMS1,SLC18A3
RIMS1,SLC18A2
KLK3,EPOR
C1QB,C1QBP
C1QB,LRP1
GNRH2,GNRHR
GNRH1,GNRHR
IL22,IL10RA
IL22,IL22RA1
IL22,IL22RA2
IL22,IL21R
IL22,IL10RB
IL10,IL10RB
IL10,IL10RA
TNFSF14,LTBR
TNFSF14,TNFRSF6B
TNFSF14,TNFRSF14
CLEC2D,KLRB1
IL33,IL1RL1
KISS1,KISS1R
KISS1,MMP24
PDYN,OPRD1
PDYN,OPRK1
PDYN,OPRM1
PDYN,ADRA2A
PDYN,MTNR1A
PDYN,GRM7
PODXL2,SELL
CD34,SELL
CD34,SELP
MUC7,SELL
PODXL,SELL
MICB,KLRK1
MICA,KLRK1
RAET1L,KLRK1
ULBP2,KLRK1
ULBP3,KLRK1
RAET1E,KLRK1
RAET1G,KLRK1
GDF2,ACVR2B
GDF2,BMPR2
GDF2,ACVRL1
GDF2,ACVR1
GDF2,ENG
GDF2,ACVR2A
FLT3LG,FLT3
CD55,ADGRE5
CD55,ADGRE2
CD55,CR1
GPC3,CD81
GPC3,LRP1
GPC3,LRP2
GPC3,IGF1R
PDGFB,S1PR1
PDGFB,ART1
PDGFB,PDGFRA
PDGFB,LRP1
PDGFB,ITGAV
PDGFB,PDGFRB
A2M,LRP1
SERPINA1,LRP1
SERPINE2,LRP1
MMP13,LRP1
FCN2,LRP1
HPX,LRP1
LIPC,LRP1
PSAP,LRP1
PSAP,SORT1
PSAP,GPR37
PSAP,GPR37L1
PSAP,CD1B
PSAP,AR
ASIP,MC4R
ASIP,MC5R
ASIP,MC2R
ASIP,F11R
ASIP,MC1R
ASIP,MGRN1
ASIP,ATRN
ASIP,MC3R
SFTPA2,CD93
MBL2,CD93
MBL2,CALCR
C1QA,CR1
C1QA,CD93
C1QA,CSPG4
IGFL2,IGFLR1
IGFL1,IGFLR1
IGFL3,IGFLR1
GSTP1,TRAF2
GSTP1,EGFR
GALP,GALR2
GALP,GALR3
GALP,GALR1
NTNG2,LRRC4
NTNG2,LRRC4C
CCL5,GPR75
CCL5,CCRL2
CCL5,SDC4
CCL5,ACKR4
CCL5,CXCR3
CCL5,CCR5
CCL5,CCR3
CCL5,CCR1
CCL5,SDC1
CCL5,CCR4
CCL5,ACKR1
CCL5,ACKR2
CCL5,GRM7
CCL5,ADRA2A
CCL5,MTNR1A
GUCA2B,GUCY2C
GUCA2B,GUCY2D
CLEC3A,CLEC10A
NMS,NMUR2
NMS,NMUR1
NMS,ADRA2A
NMS,MTNR1A
NMS,GRM7
ARF1,CHRM3
ARF1,PLD2
ARF1,INSR
VEGFC,FLT1
VEGFC,CCBE1
VEGFC,LYVE1
VEGFC,ITGA9
VEGFC,KDR
VEGFC,FLT4
VEGFC,ITGB1
VEGFC,NRP2
DLK1,NOTCH1
DLK1,NOTCH2
DLK1,NOTCH3
MFNG,NOTCH2
MFNG,NOTCH1
CCL16,CCR2
CCL16,ADRA2A
CCL16,MTNR1A
CCL16,GRM7
CCL16,CCR1
CCL16,CCR5
CCL16,CCR8
CCL16,HRH4
DSC3,DSG3
DSC3,DSG1
DSC3,DSG2
DSC2,DSG2
DSC2,DSG1
PDGFC,PDGFRA
PDGFC,FLT1
PDGFC,KDR
PDGFC,FLT4
PDGFC,PDGFRB
PDGFD,PDGFRB
PDGFD,PDGFRA
PDGFA,PDGFRA
PDGFA,PDGFRB
FGF21,FGFR3
FGF21,FGFR1
FGF21,FGFR4
FGF21,FGFR2
FGF21,KLB
NMB,NMBR
NMB,GRPR
NMB,BRS3
B2M,TFRC
B2M,HLA-F
B2M,CD1A
B2M,CD1B
B2M,KIR2DL1
B2M,KIR2DL3
B2M,LILRB1
B2M,CD3D
B2M,CD247
B2M,KLRC1
B2M,HFE
B2M,KIR3DL1
B2M,KLRC2
B2M,KLRD1
B2M,LILRB2
B2M,CD3G
SFTPA1,TLR2
RNASE2,TLR2
CCN6,SORL1
EDIL3,ITGAV
EDIL3,ITGB5
AZGP1,ITGAV
VEGFA,ITGAV
VEGFA,ITGB3
VEGFA,RET
VEGFA,KDR
VEGFA,EPHB2
VEGFA,ITGB1
VEGFA,EGFR
VEGFA,NRP1
VEGFA,NRP2
VEGFA,GRIN2B
VEGFA,FLT1
VEGFA,SIRPA
VEGFA,ITGA9
VEGFA,TYRO3
VEGFA,GPC1
CP,SLC40A1
GUCA2A,GUCY2C
SOSTDC1,LRP6
WNT9B,LRP6
SOST,LRP6
SOST,LRP5
DKK1,LRP6
DKK1,LRP5
DKK1,KREMEN1
DKK1,KREMEN2
CRISP3,A1BG
HSPA1A,GRIN2D
HSPA1A,TLR4
IL27,IL27RA
CD24,SELP
CD24,SIGLEC10
GAS6,TYRO3
GAS6,MERTK
GAS6,AXL
PROS1,AXL
PROS1,MERTK
PROS1,TYRO3
GC,LRP2
ALB,LRP2
INS,LRP2
INS,LILRB1
INS,IGF1R
INS,INSR
INS,LILRB2
CUBN,LRP2
SCGB1A1,LRP2
SCGB1A1,LMBR1L
LCN2,LRP2
GREM1,KDR
NRG1,ERBB3
NRG1,LGR4
NRG1,ERBB2
NRG1,EGFR
NRG1,ERBB4
NRG1,ADGRL1
NRG1,MS4A4A
NRG1,GPC1
SERPINC1,GPC1
SERPINC1,SDC2
SLIT2,SDC1
SLIT2,DCC
SLIT2,GPC1
SLIT2,ROBO4
SLIT2,ROBO1
SLIT2,ROBO2
CD274,PDCD1
CD274,CD80
NPPC,NPR3
NPPC,NPR2
NPPC,NPR1
NPPB,NPR2
NPPB,NPR1
NPPB,NPR3
NPPB,DPP4
OSTN,NPR3
NPPA,NPR3
NPPA,NPR2
NPPA,NPR1
SEMA3B,NRP2
SEMA3B,NRP1
PGF,NRP1
PGF,NRP2
PGF,FLT1
NCAM1,ROBO1
NCAM1,PTPRA
NCAM1,CACNA1C
NCAM1,FGFR1
NCAM1,FGFR2
NCAM1,GFRA1
NRG3,ERBB3
NRG3,ERBB4
NRG3,ERBB2
AREG,EGFR
AREG,ERBB3
NRG2,ERBB3
NRG2,ERBB4
NRG2,ERBB2
BTC,ERBB2
BTC,ERBB4
BTC,EGFR
BTC,ERBB3
IGF2,IGF2R
IGF2,IGF1R
IGF2,INSR
SEMA4D,CD72
SEMA4D,PLXNB1
SEMA4D,ERBB2
SEMA4D,PLXNB2
SEMA4D,MET
NRG4,ERBB4
NRG4,EGFR
NRG4,ERBB2
IFNW1,IFNAR2
IFNW1,IFNAR1
IFNA16,IFNAR1
IFNA16,IFNAR2
IFNA14,IFNAR2
IFNA14,IFNAR1
IFNA17,IFNAR2
IFNA17,IFNAR1
IFNA4,IFNAR1
IFNA4,IFNAR2
IFNA13,IFNAR2
IFNA13,IFNAR1
IFNA5,IFNAR1
IFNA5,IFNAR2
IFNB1,IFNAR2
IFNB1,IFNAR1
IFNA6,IFNAR1
IFNA6,IFNAR2
IFNA10,IFNAR2
IFNA10,IFNAR1
IFNA8,IFNAR1
IFNA8,IFNAR2
IFNE,IFNAR2
IFNE,IFNAR1
IFNE,ADGRV1
IFNA21,IFNAR1
IFNA21,IFNAR2
IFNA2,IFNAR2
IFNA2,IFNAR1
IL20,IL20RA
IL20,IL20RB
IL20,IL22RA1
IL24,IL22RA1
IL24,IL20RB
IL24,IL20RA
IL24,IL10RB
PTPN11,FCRL4
ZP3,EGFR
EFEMP1,EGFR
FGL1,EGFR
ARF4,EGFR
ANG,EGFR
LRIG2,EGFR
EPGN,EGFR
DLK2,NOTCH1
MFAP5,NOTCH1
MFAP2,NOTCH1
RBP3,NOTCH1
NTNG1,LRRC4C
SPINT1,ST14
CXCL2,DPP4
CXCL2,CXCR1
CXCL2,CXCR2
CXCL2,GRM7
CXCL2,MTNR1A
CXCL2,ADRA2A
CXCL2,XCR1
CXCL1,ADRA2A
CXCL1,MTNR1A
CXCL1,GRM7
CXCL1,CXCR2
CXCL1,CXCR1
CXCL1,ACKR1
PPY,GRM7
PPY,MTNR1A
PPY,ADRA2A
PPY,NPY2R
PPY,NPY4R
PPY,NPY5R
PPY,NPY1R
SORBS1,INSR
SORBS1,ITGB5
SORBS1,ITGA1
MATN1,ITGA1
PLA2G10,PLA2R1
IL34,CSF1R
IL25,IL17RB
IFNL2,IFNLR1
IFNL2,IL10RB
IFNL1,IL10RB
IFNL1,IFNLR1
IFNL3,IFNLR1
IFNL3,IL10RB
GPI,AMFR
DEFB106A,CCR2
CCL14,CCR3
CCL14,CCR5
CCL14,CCR1
CCL14,ACKR1
CCL14,ACKR2
CCL3,ACKR2
CCL3,CCR4
CCL3,CCR1
CCL3,CCR5
CCL3,CCR3
CCL3L3,CCR5
CCL3L3,ACKR2
CCL4,ACKR2
CCL4,CCR8
CCL4,CCR5
CCL4,CCR1
CCL4,CCR3
CCL4,CNR2
FGF12,FGFR2
FGF12,FGFR4
FGF12,FGFR3
FGF12,FGFR1
ANGPT1,ITGB1
ANGPT1,ITGA5
ANGPT1,TEK
ANGPT1,TIE1
WNT8A,LRP5
WNT8B,LRP5
CGB5,LHCGR
CCK,CCKBR
CCK,CCKAR
YARS1,CXCR1
IL17A,IL17RC
IL17A,IL17RA
IL17F,IL17RA
IL17F,IL17RC
CCL15,CCR1
CCL15,CCR3
CCL23,CCR1
CCL23,ACKR2
CCL18,CCR8
CCL18,CCR1
CCL18,CCR3
LTBP3,ITGB5
LTBP1,ITGB5
MST1,MST1R
CHAD,ITGB1
CHAD,ITGA2
NUCB2,ERAP1
FAT4,DCHS1
TAC3,TACR3
TAC3,TACR1
TAC3,TACR2
AHSG,INSR
CD86,CD28
CD86,CTLA4
ACE2,SLC6A19
CD6,ALCAM
TSLP,IL7R
CER1,MRC2
CRISP2,CATSPER1
XCL2,XCR1
CD200,CD200R1
C4B,CR1
C4B,CD46
IL19,IL20RA
IL19,IL20RB
EDN1,ADGRL4
EDN1,EDNRB
EDN1,EDNRA
EDN1,KEL
ICOSLG,ICOS
SEMA4B,DCBLD2
UTS2B,UTS2R
PDX1,SLC2A2
PTMA,VIPR1
TNFSF18,TNFRSF18
F11,GP1BA
APOD,LEPR
DKK3,KREMEN1
OBP2A,OR1G1
BSG,SELE
AMELX,LAMP1
IL6,IL6R
IL6,HRH1
IL6,IL6ST
IL6,F3
F7,F3
RGMA,BMPR2
RGMA,HJV
RGMA,BMPR1B
RGMA,NEO1
RGMA,HFE
RGMA,TFR2
MMP12,PLAUR
WNT5B,KLRG2
CD5L,CD5
PIGA,PIGR
GSTO1,RYR1
ADA,DPP4
CEACAM16,TECTA
CEACAM16,TECTB
CD58,CD2
CD59,CD2
ANGPT4,TIE1
ANGPT4,TEK
IRAK4,TLR6
IRAK4,TLR4
IRAK4,TLR7
ALOX5AP,ALOX5
COLQ,MUSK
PLTP,ABCA1
NPNT,ITGA8
NPNT,ITGB1
MEPE,PHEX
COL8A2,SLC4A11
SPTBN2,PTPRA
APOC1,VLDLR
APOC4,VLDLR
ALKAL2,ALK
QRFP,QRFPR
DSPP,ITGB1
SPON2,ITGB2
SPON2,ITGAM
SYTL3,NRXN1
PRG4,CD44
VIM,CD44
CXCL17,GPR35
GDF10,ACVR1B
APELA,APLNR
SEMA3F,EGFR
SEMA3F,ITGB5
SEMA3F,LRP2
SEMA3F,ITGB1
SEMA3F,LRP1
SEMA3F,LRP6
SEMA3F,ITGB3
SEMA3F,ITGAV
SEMA3F,LDLR
DCN,LRP1
DCN,ITGB1
DCN,LRP2
GRN,LRP2
GRN,ITGB1
GRN,LRP1
GRN,ITGB3
GRN,ITGB2
UTS2,ADRB2
UTS2,GRM7
UTS2,ADRA2A
ICAM3,EGFR
ICAM3,ITGAM
ICAM3,LRP1
ICAM3,ITGB1
ICAM3,LRP2
ICAM3,ITGAV
CEACAM1,ITGB1
PRLH,GRM7
PRLH,MTNR1A
FGF4,EGFR
FGF4,LRP2
NTN1,ITGB5
NTN1,ITGA4
NTN1,ITGB1
NTN1,ITGAM
NTN1,LRP6
NTN1,ITGB2
NTN1,ITGAV
NTN1,ITGA6
NTN1,ITGA1
NTN1,ITGA2
NTN1,BMPR2
NTN1,ITGA5
NTN1,ITGA3
NTN1,ITGA9
SCT,GRM7
SCT,MTNR1A
SCT,ADRA2A
EFNB1,GRM7
EFNB1,ITGB2
EFNB1,FGFR2
EFNB1,FGFR4
EFNB1,FGFR1
EFNB1,ITGAM
EFNB1,ITGB3
EFNB1,LRP1
EFNB1,ITGB1
EFNB1,EPHA7
EFNB1,ITGB5
EFNB1,ITGAV
DLL3,ITGB5
DLL3,ITGB1
DLL3,LRP1
DLL3,ITGB3
DLL3,ITGB2
SEMA4G,ITGB2
SEMA4G,EGFR
SEMA4G,ITGB3
SEMA4G,LRP1
SEMA4G,ITGB1
SEMA4G,LRP2
SEMA4G,ITGAV
SEMA4G,ITGA3
EFNA2,ITGB1
EFNA2,LRP1
EFNA2,EGFR
EFNA2,GRM7
EFNA2,FGFR1
EFNA2,FGFR3
EFNA2,FGFR4
EFNA2,FGFR2
EFNA2,EPHB1
EFNA2,EPHB2
FGF22,FGFR3
MADCAM1,LRP1
MADCAM1,ITGB1
MADCAM1,LRP2
OSM,EGFR
OSM,GRM7
TCN2,EGFR
TCN2,ITGB1
TCN2,LRP1
LGALS1,EGFR
NID2,EGFR
NID2,LRP1
GZMB,LRP1
GZMB,ITGB1
GZMB,LRP2
GZMB,GRM7
RSPO4,ITGB1
RSPO4,LRP6
OXT,MTNR1A
OXT,ADRA2A
OXT,GPR84
OXT,ADRB2
OXT,VIPR1
OXT,GPR20
F9,ITGB2
F9,EGFR
F9,ITGB3
F9,ITGB1
F9,LRP2
MMP2,CD44
MMP2,ITGB1
MMP2,ITGB3
MMP2,ITGAM
MMP2,LRP1
MMP2,EGFR
MMP2,ITGB2
CCL22,MTNR1A
CCL17,MTNR1A
CCL17,GRM7
CCL17,ADRA2A
CCL17,GPR20
CCL17,DPP4
CCL17,CXCR3
TG,LDLR
TG,ITGAV
TG,ITGA2
TG,ITGA1
TG,LRP1
TG,ITGB3
TG,ITGB1
TG,CD44
TG,ITGB5
TG,ITGB2
TG,EGFR
PLAT,EGFR
PLAT,ITGB5
PLAT,LRP2
PLAT,ITGB1
PLAT,ITGB3
PLAT,LRP6
PLAT,ITGAV
DKK4,LRP1
LHB,ADRA2A
LHB,GRM7
LHB,MTNR1A
AMH,ITGB1
AMH,LRP2
AMH,ACVR2B
AMH,ACVR2A
EBI3,EGFR
TGFB1,GRM7
TGFB1,NRP1
TGFB1,ITGB2
TGFB1,ERBB4
TGFB1,LRP2
TGFB1,CD44
TGFB1,LRP1
TGFB1,LRP6
TGFB1,ACVR1
TGFB1,ITGAM
TGFB1,ACVR2A
TGFB1,ITGA9
TGFB1,BMPR1B
TGFB1,ACVR1B
TGFB1,BMPR2
TGFB1,ACVR2B
TGFB1,BMPR1A
TGFB1,ERBB3
TGFB1,SDC1
ICAM5,LRP1
ICAM5,LRP2
ICAM5,ITGB1
ICAM5,EGFR
CEACAM5,EGFR
CEACAM5,LRP1
COMP,LRP1
COMP,LRP2
COMP,ITGB5
COMP,EGFR
COMP,ITGAV
COMP,ITGA2
HGF,ITGA2
HGF,ITGA1
HGF,ITGAV
HGF,ERBB3
HGF,ITGA9
HGF,ITGA3
HGF,EGFR
HGF,ITGB2
HGF,NOTCH2
HGF,ITGB5
HGF,LRP2
HGF,LRP1
HGF,ITGB3
LAMB1,ITGB3
LAMB1,ITGAM
LAMB1,LRP5
LAMB1,LRP6
LAMB1,LRP1
LAMB1,LRP2
LAMB1,ITGB5
LAMB1,ITGB2
LAMB1,EGFR
LAMB1,NRP1
LAMB1,ITGA9
LAMB1,ITGA5
WNT16,LRP2
WNT16,ITGB1
WNT16,LRP1
WNT16,LRP6
SERPINE1,ITGB3
SERPINE1,ITGB1
SERPINE1,EGFR
SERPINE1,ITGB2
SERPINE1,LDLR
C5,EGFR
RLN1,GRM7
RLN1,MTNR1A
RLN1,TSHR
WNT3,EGFR
WNT3,ITGB1
WNT3,LRP2
WNT3,ITGB3
WNT3,LRP5
WNT3,FZD2
WNT3,LRP1
WNT3,FZD4
WNT3,FZD3
CCL2,MTNR1A
CCL2,ADRA2A
CCL2,TSHR
CCL2,GPR84
CCL1,MTNR1A
CCL1,GRM7
CCL13,GRM7
CCL13,MTNR1A
CCL13,ADRA2A
CCL13,GPR84
CCL13,TSHR
CCL13,GPR20
CCL13,ADRB2
CCL13,DPP4
CCL13,CCR4
CCL13,CCR10
COL1A1,ITGA2B
COL1A1,MAG
COL1A1,ITGA3
COL1A1,ITGAM
COL1A1,ITGB3
COL1A1,ITGB5
COL1A1,ITGB2
COL1A1,EGFR
EFNB3,EGFR
EFNB3,GRM7
EFNB3,FGFR1
EFNB3,EPHA7
EFNB3,ITGB1
VTN,ITGA4
VTN,LRP2
VTN,CD44
VTN,ITGAM
VTN,ACVR1
VTN,LRP6
VTN,LRP1
VTN,ITGB2
VTN,ERBB2
VTN,NRP1
VTN,EGFR
VTN,BMPR1A
VTN,BMPR2
VTN,LDLR
VTN,ERBB3
VTN,VLDLR
VTN,ITGA1
VTN,ITGA6
IBSP,ITGB1
CXCL6,CXCR3
APOC3,ITGB1
APOC3,DPP4
APOC3,ADRA2A
APOC3,GRM7
APOC3,MTNR1A
APOC3,TSHR
APOC3,ADRB2
APOC3,RAMP3
APOC3,ADCYAP1R1
APOC3,RAMP2
SELPLG,GRM7
SELPLG,EGFR
SELPLG,LRP1
SELPLG,ITGB3
SELPLG,ITGB1
SELPLG,LRP2
SELPLG,ITGB5
LAMA4,ITGB5
LAMA4,LRP2
LAMA4,ITGB3
LAMA4,ITGAM
LAMA4,LRP1
LAMA4,EGFR
LAMA4,ITGB2
LAMA4,LDLR
LAMA4,ITGA1
LAMA4,ITGA2
LAMA4,ITGA9
IL12B,ITGB1
IL4,GRM7
IL4,MTNR1A
IL4,ADRA2A
IL5,MTNR1A
IL5,GRM7
SEMA3G,NRP1
SEMA3G,EGFR
SEMA3G,ITGB1
SEMA3G,LRP2
SEMA3G,LRP1
SEMA3G,ITGAV
LTF,LDLR
LTF,LRP6
LTF,ITGB3
LTF,LRP2
LTF,ITGB1
LTF,EGFR
HRG,EGFR
HRG,ITGB1
HRG,LRP2
HRG,LRP1
TFPI,LRP2
TFPI,ITGB1
TFPI,EGFR
APOB,EGFR
APOB,GRM7
APOB,ERBB4
APOB,FGFR1
APOB,ERBB2
APOB,ITGB1
APOB,CD44
APOB,ITGB5
APOB,ITGA4
APOB,SDC2
APOB,ITGB3
APOB,TLR2
APOB,ITGAV
APOB,ITGA6
APOB,ITGA2
APOB,ITGA3
APOB,GPC1
APOB,TLR1
PROC,ITGAV
PROC,ITGB3
PROC,LRP1
PROC,LRP2
PROC,ITGB1
PROC,EGFR
ANGPTL1,EGFR
APOA1,ITGB1
FGF23,ITGB1
FGF23,EGFR
FGF23,GRM7
TGFB3,EGFR
TGFB3,ITGB2
TGFB3,CD44
TGFB3,ACVR1
TGFB3,ITGAV
TGFB3,LDLR
TGFB3,BMPR2
TGFB3,BMPR1A
TGFB3,ACVR2B
TGFB3,BMPR1B
TGFB3,ACVR2A
IAPP,ACKR2
IAPP,GRM7
IAPP,MTNR1A
IAPP,ADRA2A
TNFSF10,EGFR
INHBA,LRP1
INHBA,LRP6
INHBA,ITGAM
INHBA,CD44
INHBA,LRP2
INHBA,BMPR2
INHA,ACVR1B
INHA,EGFR
EREG,LRP1
EFNB2,EPHA7
EFNB2,EGFR
EFNB2,GRM7
EFNB2,ERBB4
EFNB2,FGFR1
EFNB2,ERBB2
EFNB2,ITGAV
EFNB2,ITGA1
BMP4,ITGAV
BMP4,ACVR2B
BMP4,ACVR2A
BMP4,ITGB1
BMP4,LRP1
BMP4,ACVR1
PSPN,GRM7
PSPN,MTNR1A
PSPN,ADRA2A
C3,EGFR
C3,ADRB2
C3,ITGB1
C3,ITGB5
C3,LRP2
C3,ITGA3
C3,ITGA5
C3,ITGA1
C3,ITGA2
VASP,ITGB1
GDF1,ACVR1
GDF1,EGFR
LIF,EGFR
TPH1,EGFR
TPH1,ADRA2A
TPH1,MTNR1A
TPH1,ADRB2
TPH1,ITGAM
TPH1,TLR4
TPH1,HRH4
APOE,ITGAV
APOE,ITGB3
APOE,ITGB1
APOE,CD44
APOE,ADRB2
APOE,ITGB2
APOE,MTNR1A
APOE,GRM7
APOE,ADRA2A
APOE,EGFR
APOC2,GRM7
BMP15,EGFR
BMP15,ITGB1
BMP15,ACVR2B
EPO,GRM7
LAMA5,EGFR
LAMA5,ITGB2
LAMA5,LRP2
LAMA5,ITGB5
LAMA5,ITGB3
LAMA5,ITGAV
LAMA5,ITGA1
JAG1,LRP1
JAG1,ITGB1
JAG1,EGFR
NTS,GRM7
NTS,ADRA2A
TSHB,ADRA2A
TSHB,GRM7
TSHB,MTNR1A
FST,ITGB1
GRP,MTNR1A
GRP,RAMP3
GRP,GPR20
GRP,TSHR
SPX,MTNR1A
SPX,GRM7
SPX,ADRA2A
DSC1,EGFR
DSC1,LRP2
DSC1,CD44
DSC1,LRP1
SEMA6A,ITGB1
LACRT,GRM7
